Bandit,Reward,Algorithm
4,3.47738,Thompson Sampling
4,4.526552,Thompson Sampling
4,3.08397,Thompson Sampling
4,4.590573,Thompson Sampling
4,4.94858,Thompson Sampling
4,4.585974,Thompson Sampling
4,5.239443,Thompson Sampling
4,4.168083,Thompson Sampling
4,4.358732,Thompson Sampling
4,3.742732,Thompson Sampling
4,2.458043,Thompson Sampling
4,4.982807,Thompson Sampling
4,4.514655,Thompson Sampling
4,3.388831,Thompson Sampling
4,2.968117,Thompson Sampling
4,3.912456,Thompson Sampling
4,3.703803,Thompson Sampling
4,4.589282,Thompson Sampling
4,2.753278,Thompson Sampling
4,3.33695,Thompson Sampling
4,6.162005,Thompson Sampling
4,5.574322,Thompson Sampling
4,5.240778,Thompson Sampling
4,3.265709,Thompson Sampling
4,2.410157,Thompson Sampling
4,3.168323,Thompson Sampling
4,4.265507,Thompson Sampling
4,3.897879,Thompson Sampling
4,4.306325,Thompson Sampling
4,3.940275,Thompson Sampling
4,4.473841,Thompson Sampling
4,2.633589,Thompson Sampling
4,4.434893,Thompson Sampling
4,4.458223,Thompson Sampling
4,2.321208,Thompson Sampling
4,4.022064,Thompson Sampling
4,4.715131,Thompson Sampling
4,4.129902,Thompson Sampling
4,3.238923,Thompson Sampling
4,4.232579,Thompson Sampling
4,3.85178,Thompson Sampling
4,3.63693,Thompson Sampling
4,5.285718,Thompson Sampling
4,4.550234,Thompson Sampling
4,3.024446,Thompson Sampling
4,3.696071,Thompson Sampling
4,5.851941,Thompson Sampling
4,2.77257,Thompson Sampling
4,4.261224,Thompson Sampling
4,3.795572,Thompson Sampling
4,4.265601,Thompson Sampling
4,4.942338,Thompson Sampling
4,2.856356,Thompson Sampling
4,4.052259,Thompson Sampling
4,3.522701,Thompson Sampling
4,3.584063,Thompson Sampling
4,5.072139,Thompson Sampling
4,6.067701,Thompson Sampling
4,3.144008,Thompson Sampling
4,5.550623,Thompson Sampling
4,3.388214,Thompson Sampling
4,3.726118,Thompson Sampling
4,3.492508,Thompson Sampling
4,2.671242,Thompson Sampling
4,5.275793,Thompson Sampling
4,4.348275,Thompson Sampling
4,3.319536,Thompson Sampling
4,3.489945,Thompson Sampling
4,4.259361,Thompson Sampling
4,3.916132,Thompson Sampling
4,4.133007,Thompson Sampling
4,3.311468,Thompson Sampling
4,3.816448,Thompson Sampling
4,6.093999,Thompson Sampling
4,5.82644,Thompson Sampling
4,3.083458,Thompson Sampling
4,3.357007,Thompson Sampling
4,5.203672,Thompson Sampling
4,5.410925,Thompson Sampling
4,4.96472,Thompson Sampling
4,3.454317,Thompson Sampling
4,3.771109,Thompson Sampling
4,4.386448,Thompson Sampling
4,4.034894,Thompson Sampling
4,4.800247,Thompson Sampling
4,3.969496,Thompson Sampling
4,4.075083,Thompson Sampling
4,2.402298,Thompson Sampling
4,3.681792,Thompson Sampling
4,4.339829,Thompson Sampling
4,3.203075,Thompson Sampling
4,5.251338,Thompson Sampling
4,5.226385,Thompson Sampling
4,4.027818,Thompson Sampling
4,3.606993,Thompson Sampling
4,2.665627,Thompson Sampling
4,3.254774,Thompson Sampling
4,3.426993,Thompson Sampling
4,2.682181,Thompson Sampling
4,3.906285,Thompson Sampling
4,6.631311,Thompson Sampling
4,5.311661,Thompson Sampling
4,3.710277,Thompson Sampling
4,2.988434,Thompson Sampling
4,2.989488,Thompson Sampling
4,5.988275,Thompson Sampling
4,2.520855,Thompson Sampling
4,3.900671,Thompson Sampling
4,4.094509,Thompson Sampling
4,2.432256,Thompson Sampling
4,2.497293,Thompson Sampling
4,5.490813,Thompson Sampling
4,3.743494,Thompson Sampling
4,4.935307,Thompson Sampling
4,4.005602,Thompson Sampling
4,2.847417,Thompson Sampling
4,1.542984,Thompson Sampling
4,3.41093,Thompson Sampling
4,5.541215,Thompson Sampling
4,5.032087,Thompson Sampling
4,3.714194,Thompson Sampling
4,2.688157,Thompson Sampling
4,3.772095,Thompson Sampling
4,2.08481,Thompson Sampling
4,6.331425,Thompson Sampling
4,4.422626,Thompson Sampling
4,3.207129,Thompson Sampling
4,3.386453,Thompson Sampling
4,5.023451,Thompson Sampling
4,4.034226,Thompson Sampling
4,5.112115,Thompson Sampling
4,3.583936,Thompson Sampling
4,2.951425,Thompson Sampling
4,3.572269,Thompson Sampling
4,3.109438,Thompson Sampling
4,4.192979,Thompson Sampling
4,5.257494,Thompson Sampling
4,2.761565,Thompson Sampling
4,4.031036,Thompson Sampling
4,2.900128,Thompson Sampling
4,5.58488,Thompson Sampling
4,4.556031,Thompson Sampling
4,2.801656,Thompson Sampling
4,4.719882,Thompson Sampling
4,4.263378,Thompson Sampling
4,3.04029,Thompson Sampling
4,5.234946,Thompson Sampling
4,4.504595,Thompson Sampling
4,3.99966,Thompson Sampling
4,3.765492,Thompson Sampling
4,3.63374,Thompson Sampling
4,3.973631,Thompson Sampling
4,5.504355,Thompson Sampling
4,5.777974,Thompson Sampling
4,3.880146,Thompson Sampling
4,4.690766,Thompson Sampling
4,4.890909,Thompson Sampling
4,4.680858,Thompson Sampling
4,5.5415,Thompson Sampling
4,4.789883,Thompson Sampling
4,3.460355,Thompson Sampling
4,3.729252,Thompson Sampling
4,4.208028,Thompson Sampling
4,6.086247,Thompson Sampling
4,3.366596,Thompson Sampling
4,4.731516,Thompson Sampling
4,3.262226,Thompson Sampling
4,3.936696,Thompson Sampling
4,6.233664,Thompson Sampling
4,4.317414,Thompson Sampling
4,3.262522,Thompson Sampling
4,4.276167,Thompson Sampling
4,2.509006,Thompson Sampling
4,4.554091,Thompson Sampling
4,4.608984,Thompson Sampling
4,4.381146,Thompson Sampling
4,3.043391,Thompson Sampling
4,4.998934,Thompson Sampling
4,5.243433,Thompson Sampling
4,2.283311,Thompson Sampling
4,2.415328,Thompson Sampling
4,5.87286,Thompson Sampling
4,3.936456,Thompson Sampling
4,3.897347,Thompson Sampling
4,4.461119,Thompson Sampling
4,3.759605,Thompson Sampling
4,4.101379,Thompson Sampling
4,2.176307,Thompson Sampling
4,3.433651,Thompson Sampling
4,3.624037,Thompson Sampling
4,4.835064,Thompson Sampling
4,2.079367,Thompson Sampling
4,3.087744,Thompson Sampling
4,2.678207,Thompson Sampling
4,3.511144,Thompson Sampling
4,3.859192,Thompson Sampling
4,5.554424,Thompson Sampling
4,3.689196,Thompson Sampling
4,4.589021,Thompson Sampling
4,4.03251,Thompson Sampling
4,2.268012,Thompson Sampling
4,2.252636,Thompson Sampling
4,3.921607,Thompson Sampling
4,3.811294,Thompson Sampling
4,4.139887,Thompson Sampling
4,4.637858,Thompson Sampling
4,4.524222,Thompson Sampling
4,5.407601,Thompson Sampling
4,2.929387,Thompson Sampling
4,4.529004,Thompson Sampling
4,5.621104,Thompson Sampling
4,4.443467,Thompson Sampling
4,2.798566,Thompson Sampling
4,4.505354,Thompson Sampling
4,4.264246,Thompson Sampling
4,5.288591,Thompson Sampling
4,4.601674,Thompson Sampling
4,3.577586,Thompson Sampling
4,4.094238,Thompson Sampling
4,4.560906,Thompson Sampling
4,4.711352,Thompson Sampling
4,4.765809,Thompson Sampling
4,3.732999,Thompson Sampling
4,5.959159,Thompson Sampling
4,3.902987,Thompson Sampling
4,3.847738,Thompson Sampling
4,4.254037,Thompson Sampling
4,4.740201,Thompson Sampling
4,3.316281,Thompson Sampling
4,3.150199,Thompson Sampling
4,3.865822,Thompson Sampling
4,5.47887,Thompson Sampling
4,4.30771,Thompson Sampling
4,5.072721,Thompson Sampling
4,2.989623,Thompson Sampling
4,4.586188,Thompson Sampling
4,3.871745,Thompson Sampling
4,3.742443,Thompson Sampling
4,4.362263,Thompson Sampling
4,4.762425,Thompson Sampling
4,3.702447,Thompson Sampling
4,3.661301,Thompson Sampling
4,5.554341,Thompson Sampling
4,5.606019,Thompson Sampling
4,3.36964,Thompson Sampling
4,3.980913,Thompson Sampling
4,3.860789,Thompson Sampling
4,5.745334,Thompson Sampling
4,5.505587,Thompson Sampling
4,4.19168,Thompson Sampling
4,4.632729,Thompson Sampling
4,4.951834,Thompson Sampling
4,5.773025,Thompson Sampling
4,4.742831,Thompson Sampling
4,4.681324,Thompson Sampling
4,4.056351,Thompson Sampling
4,4.164119,Thompson Sampling
4,3.394641,Thompson Sampling
4,4.079633,Thompson Sampling
4,5.294837,Thompson Sampling
4,3.461037,Thompson Sampling
4,4.326945,Thompson Sampling
4,5.677082,Thompson Sampling
4,4.675652,Thompson Sampling
4,4.201498,Thompson Sampling
4,2.223002,Thompson Sampling
4,2.894185,Thompson Sampling
4,4.270449,Thompson Sampling
4,1.49658,Thompson Sampling
4,2.930028,Thompson Sampling
4,4.01698,Thompson Sampling
4,4.488625,Thompson Sampling
4,4.086688,Thompson Sampling
4,4.552641,Thompson Sampling
4,2.370867,Thompson Sampling
4,6.017688,Thompson Sampling
4,3.13804,Thompson Sampling
4,4.499282,Thompson Sampling
4,4.434514,Thompson Sampling
4,4.389602,Thompson Sampling
4,3.12756,Thompson Sampling
4,4.192945,Thompson Sampling
4,3.328034,Thompson Sampling
4,4.362065,Thompson Sampling
4,4.276961,Thompson Sampling
4,3.179648,Thompson Sampling
4,4.05582,Thompson Sampling
4,3.641018,Thompson Sampling
4,3.648956,Thompson Sampling
4,4.425454,Thompson Sampling
4,4.773969,Thompson Sampling
4,4.511051,Thompson Sampling
4,4.141009,Thompson Sampling
4,3.032246,Thompson Sampling
4,3.196638,Thompson Sampling
4,4.20713,Thompson Sampling
4,3.509887,Thompson Sampling
4,5.057962,Thompson Sampling
4,3.356309,Thompson Sampling
4,5.422512,Thompson Sampling
4,5.539511,Thompson Sampling
4,2.467909,Thompson Sampling
4,4.249348,Thompson Sampling
4,2.750179,Thompson Sampling
4,4.961974,Thompson Sampling
4,2.991684,Thompson Sampling
4,3.304143,Thompson Sampling
4,4.400626,Thompson Sampling
4,3.237269,Thompson Sampling
4,3.035972,Thompson Sampling
4,3.525353,Thompson Sampling
4,4.197229,Thompson Sampling
4,4.509405,Thompson Sampling
4,4.389233,Thompson Sampling
4,5.543887,Thompson Sampling
4,4.646419,Thompson Sampling
4,1.838831,Thompson Sampling
4,5.976547,Thompson Sampling
4,3.786106,Thompson Sampling
4,3.047028,Thompson Sampling
4,4.30531,Thompson Sampling
4,3.264543,Thompson Sampling
4,4.553635,Thompson Sampling
4,3.385042,Thompson Sampling
4,4.94338,Thompson Sampling
4,4.249702,Thompson Sampling
4,4.021146,Thompson Sampling
4,2.949153,Thompson Sampling
4,4.162069,Thompson Sampling
4,3.3643,Thompson Sampling
4,6.300069,Thompson Sampling
4,5.079736,Thompson Sampling
4,4.477123,Thompson Sampling
4,3.96121,Thompson Sampling
4,3.333442,Thompson Sampling
4,4.305132,Thompson Sampling
4,4.833647,Thompson Sampling
4,2.096775,Thompson Sampling
4,2.960357,Thompson Sampling
4,3.65254,Thompson Sampling
4,2.410112,Thompson Sampling
4,3.681341,Thompson Sampling
4,5.656057,Thompson Sampling
4,5.773711,Thompson Sampling
4,2.787894,Thompson Sampling
4,4.062177,Thompson Sampling
4,4.860653,Thompson Sampling
4,4.754415,Thompson Sampling
4,3.8375,Thompson Sampling
4,4.846086,Thompson Sampling
4,3.642637,Thompson Sampling
4,3.598855,Thompson Sampling
4,4.88395,Thompson Sampling
4,2.364384,Thompson Sampling
4,4.227716,Thompson Sampling
4,3.597805,Thompson Sampling
4,4.404979,Thompson Sampling
4,4.41385,Thompson Sampling
4,4.084654,Thompson Sampling
4,2.274025,Thompson Sampling
4,4.231048,Thompson Sampling
4,4.725322,Thompson Sampling
4,4.049651,Thompson Sampling
4,2.357475,Thompson Sampling
4,4.685053,Thompson Sampling
4,3.863925,Thompson Sampling
4,4.596316,Thompson Sampling
4,3.733624,Thompson Sampling
4,2.601471,Thompson Sampling
4,5.385126,Thompson Sampling
4,5.305951,Thompson Sampling
4,3.056476,Thompson Sampling
4,2.29842,Thompson Sampling
4,6.432865,Thompson Sampling
4,3.358919,Thompson Sampling
4,3.417005,Thompson Sampling
4,4.307036,Thompson Sampling
4,5.011122,Thompson Sampling
4,3.565647,Thompson Sampling
4,3.227129,Thompson Sampling
4,3.560934,Thompson Sampling
4,4.923014,Thompson Sampling
4,3.230429,Thompson Sampling
4,4.706729,Thompson Sampling
4,2.668545,Thompson Sampling
4,4.943509,Thompson Sampling
4,2.881175,Thompson Sampling
4,1.875186,Thompson Sampling
4,5.865213,Thompson Sampling
4,3.544067,Thompson Sampling
4,4.222555,Thompson Sampling
4,3.326554,Thompson Sampling
4,3.139926,Thompson Sampling
4,4.145216,Thompson Sampling
4,2.56865,Thompson Sampling
4,4.227385,Thompson Sampling
4,5.302369,Thompson Sampling
4,3.766122,Thompson Sampling
4,4.885102,Thompson Sampling
4,2.921537,Thompson Sampling
4,3.847578,Thompson Sampling
4,2.670005,Thompson Sampling
4,4.527689,Thompson Sampling
4,2.952496,Thompson Sampling
4,2.92502,Thompson Sampling
4,3.176534,Thompson Sampling
4,3.536135,Thompson Sampling
4,4.06751,Thompson Sampling
4,6.259591,Thompson Sampling
4,3.165927,Thompson Sampling
4,3.707105,Thompson Sampling
4,3.236724,Thompson Sampling
4,3.273757,Thompson Sampling
4,4.877752,Thompson Sampling
4,2.174059,Thompson Sampling
4,3.018148,Thompson Sampling
4,3.81266,Thompson Sampling
4,3.786333,Thompson Sampling
4,2.390774,Thompson Sampling
4,3.872967,Thompson Sampling
4,3.681354,Thompson Sampling
4,5.839672,Thompson Sampling
4,4.593963,Thompson Sampling
4,4.577248,Thompson Sampling
4,3.416858,Thompson Sampling
4,2.521402,Thompson Sampling
4,5.4132,Thompson Sampling
4,1.813609,Thompson Sampling
4,1.757776,Thompson Sampling
4,4.18447,Thompson Sampling
4,3.384063,Thompson Sampling
4,5.001599,Thompson Sampling
4,4.742137,Thompson Sampling
4,5.596344,Thompson Sampling
4,3.388529,Thompson Sampling
4,2.71141,Thompson Sampling
4,1.48333,Thompson Sampling
4,4.814576,Thompson Sampling
4,4.267319,Thompson Sampling
4,3.030769,Thompson Sampling
4,5.20068,Thompson Sampling
4,4.145181,Thompson Sampling
4,4.245246,Thompson Sampling
4,3.463189,Thompson Sampling
4,3.223978,Thompson Sampling
4,3.749526,Thompson Sampling
4,5.018587,Thompson Sampling
4,3.516772,Thompson Sampling
4,4.744731,Thompson Sampling
4,3.968589,Thompson Sampling
4,2.973859,Thompson Sampling
4,3.548684,Thompson Sampling
4,3.77177,Thompson Sampling
4,6.228808,Thompson Sampling
4,4.014955,Thompson Sampling
4,0.643199,Thompson Sampling
4,4.141774,Thompson Sampling
4,4.967691,Thompson Sampling
4,2.808809,Thompson Sampling
4,3.52054,Thompson Sampling
4,2.47462,Thompson Sampling
4,5.653268,Thompson Sampling
4,4.020598,Thompson Sampling
4,3.968815,Thompson Sampling
4,4.499509,Thompson Sampling
4,3.724331,Thompson Sampling
4,4.659069,Thompson Sampling
4,4.419442,Thompson Sampling
4,3.274784,Thompson Sampling
4,4.065442,Thompson Sampling
4,4.757609,Thompson Sampling
4,3.866259,Thompson Sampling
4,4.758481,Thompson Sampling
4,4.096995,Thompson Sampling
4,4.264456,Thompson Sampling
4,2.931476,Thompson Sampling
4,3.917063,Thompson Sampling
4,4.231899,Thompson Sampling
4,3.500324,Thompson Sampling
4,5.089585,Thompson Sampling
4,5.612983,Thompson Sampling
4,4.450719,Thompson Sampling
4,1.559554,Thompson Sampling
4,4.168443,Thompson Sampling
4,2.401053,Thompson Sampling
4,4.276094,Thompson Sampling
4,3.546366,Thompson Sampling
4,3.585016,Thompson Sampling
4,3.865237,Thompson Sampling
4,2.536281,Thompson Sampling
4,2.926713,Thompson Sampling
4,3.984764,Thompson Sampling
4,2.401588,Thompson Sampling
4,3.628635,Thompson Sampling
4,2.562336,Thompson Sampling
4,2.540765,Thompson Sampling
4,4.149079,Thompson Sampling
4,4.268967,Thompson Sampling
4,5.85881,Thompson Sampling
4,2.256899,Thompson Sampling
4,2.248878,Thompson Sampling
4,3.931119,Thompson Sampling
4,4.268428,Thompson Sampling
4,2.85747,Thompson Sampling
4,5.826631,Thompson Sampling
4,2.604085,Thompson Sampling
4,2.985068,Thompson Sampling
4,2.306687,Thompson Sampling
4,3.019603,Thompson Sampling
4,4.496846,Thompson Sampling
4,3.23535,Thompson Sampling
4,5.202394,Thompson Sampling
4,3.38023,Thompson Sampling
4,4.112738,Thompson Sampling
4,3.855093,Thompson Sampling
4,4.218924,Thompson Sampling
4,4.091256,Thompson Sampling
4,4.271909,Thompson Sampling
4,2.820987,Thompson Sampling
4,2.045785,Thompson Sampling
4,3.742286,Thompson Sampling
4,3.157617,Thompson Sampling
4,4.381223,Thompson Sampling
4,3.356503,Thompson Sampling
4,1.682546,Thompson Sampling
4,2.338269,Thompson Sampling
4,4.662509,Thompson Sampling
4,4.540547,Thompson Sampling
4,3.234035,Thompson Sampling
4,4.674719,Thompson Sampling
4,3.786949,Thompson Sampling
4,3.987051,Thompson Sampling
4,3.386185,Thompson Sampling
4,3.09131,Thompson Sampling
4,5.425907,Thompson Sampling
4,4.353879,Thompson Sampling
4,2.896355,Thompson Sampling
4,3.8941,Thompson Sampling
4,3.388785,Thompson Sampling
4,3.611772,Thompson Sampling
4,4.640801,Thompson Sampling
4,3.509357,Thompson Sampling
4,3.596639,Thompson Sampling
4,1.499637,Thompson Sampling
4,4.095683,Thompson Sampling
4,5.432602,Thompson Sampling
4,5.018319,Thompson Sampling
4,4.126948,Thompson Sampling
4,3.669994,Thompson Sampling
4,2.98899,Thompson Sampling
4,4.329607,Thompson Sampling
4,2.826693,Thompson Sampling
4,4.554058,Thompson Sampling
4,4.09659,Thompson Sampling
4,4.942143,Thompson Sampling
4,3.659936,Thompson Sampling
4,3.018647,Thompson Sampling
4,4.250804,Thompson Sampling
4,4.365898,Thompson Sampling
4,2.373953,Thompson Sampling
4,5.424884,Thompson Sampling
4,5.518787,Thompson Sampling
4,4.433417,Thompson Sampling
4,4.526676,Thompson Sampling
4,2.218935,Thompson Sampling
4,4.9395,Thompson Sampling
4,5.221717,Thompson Sampling
4,3.713429,Thompson Sampling
4,2.949712,Thompson Sampling
4,3.611733,Thompson Sampling
4,3.691913,Thompson Sampling
4,5.84974,Thompson Sampling
4,2.3277,Thompson Sampling
4,4.374843,Thompson Sampling
4,5.973572,Thompson Sampling
4,5.405069,Thompson Sampling
4,2.759794,Thompson Sampling
4,2.459716,Thompson Sampling
4,5.103291,Thompson Sampling
4,2.779864,Thompson Sampling
4,3.564119,Thompson Sampling
4,2.514246,Thompson Sampling
4,2.697895,Thompson Sampling
4,1.08956,Thompson Sampling
4,4.329634,Thompson Sampling
4,2.26063,Thompson Sampling
4,3.777359,Thompson Sampling
4,2.217781,Thompson Sampling
4,3.15359,Thompson Sampling
4,4.340629,Thompson Sampling
4,4.787682,Thompson Sampling
4,4.179658,Thompson Sampling
4,2.169229,Thompson Sampling
4,2.436998,Thompson Sampling
4,4.78635,Thompson Sampling
4,3.219615,Thompson Sampling
4,4.673034,Thompson Sampling
4,5.100861,Thompson Sampling
4,2.804746,Thompson Sampling
4,3.338718,Thompson Sampling
4,5.21611,Thompson Sampling
4,5.38593,Thompson Sampling
4,2.990182,Thompson Sampling
4,2.551816,Thompson Sampling
4,4.787686,Thompson Sampling
4,4.071435,Thompson Sampling
4,2.929315,Thompson Sampling
4,5.766858,Thompson Sampling
4,4.942547,Thompson Sampling
4,4.178753,Thompson Sampling
4,3.334262,Thompson Sampling
4,3.799542,Thompson Sampling
4,4.131788,Thompson Sampling
4,2.676726,Thompson Sampling
4,4.942624,Thompson Sampling
4,3.96757,Thompson Sampling
4,3.104717,Thompson Sampling
4,3.003678,Thompson Sampling
4,2.70963,Thompson Sampling
4,3.158279,Thompson Sampling
4,5.088085,Thompson Sampling
4,4.034215,Thompson Sampling
4,2.732655,Thompson Sampling
4,3.860204,Thompson Sampling
4,1.73998,Thompson Sampling
4,3.807988,Thompson Sampling
4,4.572584,Thompson Sampling
4,3.989298,Thompson Sampling
4,2.91035,Thompson Sampling
4,3.931277,Thompson Sampling
4,2.93879,Thompson Sampling
4,2.746966,Thompson Sampling
4,2.390733,Thompson Sampling
4,3.951805,Thompson Sampling
4,5.268076,Thompson Sampling
4,6.157518,Thompson Sampling
4,4.082426,Thompson Sampling
4,4.356248,Thompson Sampling
4,1.302632,Thompson Sampling
4,5.024143,Thompson Sampling
4,5.360911,Thompson Sampling
4,3.805032,Thompson Sampling
4,3.718005,Thompson Sampling
4,4.242894,Thompson Sampling
4,4.9449,Thompson Sampling
4,5.368709,Thompson Sampling
4,3.113717,Thompson Sampling
4,3.148908,Thompson Sampling
4,4.279267,Thompson Sampling
4,2.134446,Thompson Sampling
4,5.597243,Thompson Sampling
4,5.402357,Thompson Sampling
4,3.218305,Thompson Sampling
4,4.644854,Thompson Sampling
4,5.50736,Thompson Sampling
4,4.238756,Thompson Sampling
4,3.971939,Thompson Sampling
4,5.180954,Thompson Sampling
4,2.764612,Thompson Sampling
4,6.068553,Thompson Sampling
4,3.551022,Thompson Sampling
4,2.693937,Thompson Sampling
4,5.468438,Thompson Sampling
4,3.413384,Thompson Sampling
4,2.557716,Thompson Sampling
4,3.587807,Thompson Sampling
4,1.956689,Thompson Sampling
4,4.668897,Thompson Sampling
4,4.727801,Thompson Sampling
4,2.213694,Thompson Sampling
4,4.35696,Thompson Sampling
4,4.078431,Thompson Sampling
4,3.419585,Thompson Sampling
4,3.291166,Thompson Sampling
4,3.686402,Thompson Sampling
4,2.955523,Thompson Sampling
4,1.87945,Thompson Sampling
4,5.042928,Thompson Sampling
4,3.116263,Thompson Sampling
4,3.738808,Thompson Sampling
4,4.112601,Thompson Sampling
4,4.059838,Thompson Sampling
4,3.292169,Thompson Sampling
4,3.200878,Thompson Sampling
